Fecha	Hora	RECORD	batt_volt_Min	logger_temp	SWin_Avg	Ta_Avg	Rh_Avg	WiSp	WiDi	pressure	precip_Tot
1/15/2017	20:30:00	64431	12.78	-0.118	-0.5991369	-0.5173414	102.6988	0.45	253.5	742.7	0.4
1/15/2017	21:00:00	64432	12.74	-0.158	-0.5958267	-0.480443	102.6939	0.465	253.5	743	0.47
1/15/2017	21:30:00	64433	12.71	-0.158	-0.5958267	-0.3886703	102.6712	0.621	253.5	743.4	0.37
1/15/2017	22:00:00	64434	12.69	-0.244	-0.6156877	-0.687452	102.7405	0.914	253.5	743.7	0.62
1/15/2017	22:30:00	64435	12.66	-0.287	-0.5958267	-0.6181964	102.7287	0.86	253.4	743.7	0.31
1/15/2017	23:00:00	64436	12.65	-0.287	-0.5958267	-0.5075015	102.6966	1.003	253.4	743.4	0.22
1/15/2017	23:30:00	64437	12.63	-0.307	-0.5991369	-0.5890562	102.7132	1.289	253.4	743	0.26
1/16/2017	0:00:00	64438	12.62	-0.33	-0.5958267	-0.5918945	102.7153	0.779	253.4	742.7	0.16
1/16/2017	0:30:00	64439	12.61	-0.33	-0.5958267	-0.5820549	102.7134	1.076	253.4	742.4	0.09
1/16/2017	1:00:00	64440	12.6	-0.33	-0.6057574	-0.6436024	102.7242	0.967	253.4	741.7	0.43
1/16/2017	1:30:00	64441	12.59	-0.416	-0.6024518	-0.8071333	102.7581	1.114	253.4	741.7	0.49
1/16/2017	2:00:00	64442	12.57	-0.522	-0.5958545	-0.9719766	102.7987	0.676	253.4	741.4	0.38
1/16/2017	2:30:00	64443	12.56	-0.649	-0.5958734	-1.114318	102.8206	1.159	253.4	741.1	0.98
1/16/2017	3:00:00	64444	12.55	-0.82	-0.5959151	-1.325431	102.8737	1.568	253.5	740.7	1.01
1/16/2017	3:30:00	64445	12.54	-0.947	-0.6058725	-1.443135	102.8783	1.416	253.5	740.4	0.55
1/16/2017	4:00:00	64446	12.54	-1.076	-0.5992758	-1.577925	102.8872	1.354	253.5	740.4	0.42
1/16/2017	4:30:00	64447	12.53	-1.159	-0.5959698	-1.608486	102.8582	1.278	253.5	740.4	0.47
1/16/2017	5:00:00	64448	12.52	-1.225	-0.5959767	-1.607138	102.8201	0	0	740.7	0.18
1/16/2017	5:30:00	64449	12.52	-1.268	-0.5959774	-1.641897	102.7986	0	0	741.4	0.16
1/16/2017	6:00:00	64450	12.52	-1.331	-0.5959762	-1.652362	102.7467	0	0	742	0.09
1/16/2017	6:30:00	64451	12.51	-1.417	2.469938	-1.652514	102.681	0	0	742.4	0.03
1/16/2017	7:00:00	64452	12.51	-1.394	17.90904	-1.462032	102.5554	0	0	743	0
1/16/2017	7:30:00	64453	12.51	-1.202	33.52398	-1.29982	102.4532	0	0	743.4	0
1/16/2017	8:00:00	64454	12.5	-0.671	57.3793	-1.037867	102.302	0	0	744	0
1/16/2017	8:30:00	64455	12.5	-0.032	88.86932	0.08216742	101.9624	0	0	744.7	0.14
1/16/2017	9:00:00	64456	12.5	1.159	132.9031	0.4811807	101.7596	0.122	47.95	744.6	0
1/16/2017	9:30:00	64457	12.5	2.544	142.3754	1.581643	100.8028	0.337	3.926	744.9	0.03
1/16/2017	10:00:00	64458	12.52	3.569	159.8276	2.125947	96.80471	0.474	64.68	744.8	0
1/16/2017	10:30:00	64459	12.52	3.999	184.6163	1.810875	98.38409	0.626	268.4	745.1	0.04
1/16/2017	11:00:00	64460	12.58	4.428	237.2627	1.849528	98.65632	0.636	294.3	744.8	0
1/16/2017	11:30:00	64461	12.64	3.913	291.4552	0.827858	100.1653	2.225	248.8	744.5	0.09
1/16/2017	12:00:00	64462	12.73	3.314	392.0117	0.6712889	101.0476	2.44	261.5	744.5	0.43
1/16/2017	12:30:00	64463	12.89	3.036	535.3969	0.8533068	101.0613	2.928	259.7	744.2	0.46
1/16/2017	13:00:00	64464	13.12	2.587	340.0813	0.794732	101.2347	2.248	258.8	743.9	0.52
1/16/2017	13:30:00	64465	13.2	2.352	316.976	0.736769	101.5203	2.537	261.8	743.6	0.28
1/16/2017	14:00:00	64466	13.31	2.225	304.7731	0.7121735	101.6602	2.471	258	743.3	0.16
1/16/2017	14:30:00	64467	13.49	2.096	226.4483	0.7165242	101.7671	1.752	253.5	742.6	0.21
1/16/2017	15:00:00	64468	13.52	1.798	189.7814	0.3382095	101.9475	1.278	267.7	742.3	0.27
1/16/2017	15:30:00	64469	13.47	1.245	127.68	-0.09746978	102.1539	1.46	240.8	742	0.86
1/16/2017	16:00:00	64470	13.31	0.797	61.8264	-0.292244	102.3175	1.589	267.6	742	0.97
1/16/2017	16:30:00	64471	13.21	0.585	69.87999	-0.3765867	102.3595	0.82	20.45	742	1.02
1/16/2017	17:00:00	64472	13.14	0.522	42.22095	-0.2231015	102.2833	0.046	102.8	742.3	0.91
1/16/2017	17:30:00	64473	13.07	0.522	25.7033	-0.05677526	102.2771	0	0	742.6	0.95
1/16/2017	18:00:00	64474	13.01	0.458	12.92282	-0.09953982	102.3722	0	0	742.7	1.09
1/16/2017	18:30:00	64475	12.95	0.309	3.661025	-0.3154415	102.4606	0	0	743.3	0.44
1/16/2017	19:00:00	64476	12.9	0.203	-0.09599432	-0.5250992	102.5282	0	0	743.7	0.7
1/16/2017	19:30:00	64477	12.86	0.031	-0.5958267	-0.5898131	102.5566	0	0	744	0.23
1/16/2017	20:00:00	64478	12.82	-0.075	-0.5958267	-0.4931209	102.5533	0	0	744.7	0.06
1/16/2017	20:30:00	64479	12.79	-0.118	-0.5958267	-0.4747661	102.5687	0	0	745	0.03
1/16/2017	21:00:00	64480	12.75	-0.158	-0.5958267	-0.448086	102.5804	0	0	745.6	0.06
1/16/2017	21:30:00	64481	12.73	-0.158	-0.5991369	-0.4108092	102.5815	0	0	746	0.09
1/16/2017	22:00:00	64482	12.71	-0.201	-0.6024471	-0.4123229	102.5976	0	0	746	0
1/16/2017	22:30:00	64483	12.69	-0.244	-0.5958267	-0.4070248	102.58	0	0	746	0
1/16/2017	23:00:00	64484	12.67	-0.244	-0.5958267	-0.3381482	102.5702	0	0	746	0
1/16/2017	23:30:00	64485	12.66	-0.244	-0.5958267	-0.4087277	102.6122	0	0	745.6	0
1/17/2017	0:00:00	64486	12.65	-0.267	-0.5958304	-0.3731542	102.5889	0	0	745.3	0
1/17/2017	0:30:00	64487	12.63	-0.267	-0.5958283	-0.4225411	102.6042	0	0	745	0
1/17/2017	1:00:00	64488	12.62	-0.267	-0.5958273	-0.4212166	102.5671	0	0	744.7	0
1/17/2017	1:30:00	64489	12.61	-0.307	-0.5958273	-0.4497891	102.5266	0	0	744	0
1/17/2017	2:00:00	64490	12.59	-0.307	-0.5958273	-0.3282757	102.4842	0	0	743.4	0
1/17/2017	2:30:00	64491	12.58	-0.373	-0.595828	-0.4922338	102.5113	0	0	742.7	0
1/17/2017	3:00:00	64492	12.57	-0.393	-0.5958395	-0.4613233	102.4783	0	0	742.7	0
1/17/2017	3:30:00	64493	12.56	-0.393	-0.5958382	-0.491331	102.4782	0	0	742.7	0
1/17/2017	4:00:00	64494	12.55	-0.436	-0.5958384	-0.5103968	102.4479	0	0	742.7	0
1/17/2017	4:30:00	64495	12.54	-0.479	-0.5958411	-0.5420389	102.3184	0	0	743	0
1/17/2017	5:00:00	64496	12.53	-0.542	-0.5958526	-0.3433783	101.6791	0	0	743.4	0
1/17/2017	5:30:00	64497	12.53	-0.671	-0.5958662	-0.3741517	99.73119	0	0	743.7	0
1/17/2017	6:00:00	64498	12.52	-0.649	-0.5959117	-0.2612983	97.88958	0	0	744	0
1/17/2017	6:30:00	64499	12.52	-0.628	1.496408	-0.49075	98.49294	0	0	744.7	0.09
1/17/2017	7:00:00	64500	12.51	-0.563	13.61337	-0.5841087	100.2067	0	0	745	0.06
1/17/2017	7:30:00	64501	12.51	-0.373	27.24845	-0.3483758	99.19937	0	0	745.6	0
1/17/2017	8:00:00	64502	12.51	-0.012	34.06843	0.1882439	96.72598	0	0	746.1	0
1/17/2017	8:30:00	64503	12.51	0.522	59.50329	1.031458	93.66771	0.248	204.9	746.3	0.13
1/17/2017	9:00:00	64504	12.51	1.755	110.9052	2.939893	87.62749	0.463	43.66	746.5	0
1/17/2017	9:30:00	64505	12.59	3.036	163.1721	3.428594	84.26988	1.015	64.57	746.5	0
1/17/2017	10:00:00	64506	12.79	3.892	179.8692	3.342192	83.73001	1.091	94.5	746.8	0
1/17/2017	10:30:00	64507	13.08	4.514	212.635	3.840508	83.06261	1.444	256.6	746.6	0
1/17/2017	11:00:00	64508	13.99	5.051	472.254	4.125832	83.82253	1.869	268.7	746.1	0
1/17/2017	11:30:00	64509	13.99	5.485	633.3451	4.223592	79.42895	2.462	272.5	745.8	0
1/17/2017	12:00:00	64510	13.97	5.917	708.1322	4.97283	76.45712	2.603	263.7	745.4	0
1/17/2017	12:30:00	64511	13.96	5.96	642.1869	5.059398	72.35298	2.815	260.9	745.4	0
1/17/2017	13:00:00	64512	13.97	6.416	711.7053	6.324296	65.90462	1.21	63.57	745.1	0
1/17/2017	13:30:00	64513	13.96	6.308	937.3259	5.762534	60.35482	5.87	259.9	744.7	0
1/17/2017	14:00:00	64514	13.98	6.287	1019.401	6.113535	58.9496	6.902	263.2	744.4	0
1/17/2017	14:30:00	64515	13.99	5.96	472.0788	5.844945	63.41217	3.822	261.5	744.1	0
1/17/2017	15:00:00	64516	14.02	5.831	344.4514	5.405727	66.77039	1.601	150.7	743.5	0
1/17/2017	15:30:00	64517	14.04	5.591	277.181	5.276747	67.96683	1.366	204.7	743	0
1/17/2017	16:00:00	64518	14.06	5.614	316.4294	5.377984	72.42896	1.807	193.1	742.9	0
1/17/2017	16:30:00	64519	14.07	5.982	384.7735	5.451429	78.13051	1.864	193.1	742.9	0
1/17/2017	17:00:00	64520	14.06	6.897	503.2918	5.846529	75.96366	3.613	241.3	743.1	0
1/17/2017	17:30:00	64521	14.06	7.333	347.5772	5.617296	77.17101	2.913	231.5	743.4	0
1/17/2017	18:00:00	64522	14.07	7.839	276.1588	5.351609	77.04985	2.166	238.5	744	0
1/17/2017	18:30:00	64523	13.5	6.396	82.14413	3.797609	80.00079	2.29	237.3	744.7	0
1/17/2017	19:00:00	64524	13.36	4.88	5.682238	3.153414	84.76114	0.824	277.9	744.8	0
1/17/2017	19:30:00	64525	13.28	3.698	-0.5954849	2.825572	83.73015	0.599	287.4	745.5	0
1/17/2017	20:00:00	64526	13.2	2.736	-0.5955268	2.437178	84.04645	0.574	99.9	745.8	0
1/17/2017	20:30:00	64527	13.14	2.182	-0.5956089	2.375149	92.31483	0.695	269.7	746.2	0
1/17/2017	21:00:00	64528	13.08	1.394	-0.5956995	1.903676	86.58399	0.565	96.4	746.5	0
1/17/2017	21:30:00	64529	13.03	0.84	-0.5957576	1.748091	87.12123	1.021	91.8	746.9	0
1/17/2017	22:00:00	64530	12.98	0.542	-0.5958219	1.51879	95.37595	0.485	315.9	747	0
1/17/2017	22:30:00	64531	12.94	0.458	-0.5958267	1.385663	95.77881	0.744	110.7	747.2	0
1/17/2017	23:00:00	64532	12.89	0.054	-0.5858964	1.587941	85.41911	1.152	86.5	746.9	0
1/17/2017	23:30:00	64533	12.85	-0.181	-0.5958267	1.704691	87.20158	0.429	165.6	746.6	0
1/18/2017	0:00:00	64534	12.81	-0.181	-0.5958267	1.407234	91.21024	0.699	136.2	746.3	0
1/18/2017	0:30:00	64535	12.78	-0.244	-0.5693456	1.263237	87.71342	1.079	112.3	746	0
1/18/2017	1:00:00	64536	12.75	-0.436	-0.3243946	1.738183	78.73976	0.959	123.5	745.3	0
1/18/2017	1:30:00	64537	12.72	-0.628	-0.5958505	1.489993	83.25431	0.687	130.1	745	0
1/18/2017	2:00:00	64538	12.71	-0.947	-0.579349	1.201845	81.69082	0.556	131.4	744.7	0
1/18/2017	2:30:00	64539	12.69	-1.182	-0.2052739	1.080769	77.62167	1.141	87.8	744.3	0
1/18/2017	3:00:00	64540	12.68	-1.202	-0.5297387	1.364704	74.63676	1.039	120.9	744.3	0
1/18/2017	3:30:00	64541	12.68	-1.46	-0.5198168	1.162778	74.96552	0.501	112.6	744	0
1/18/2017	4:00:00	64542	12.67	-1.523	-0.185417	1.162482	73.49223	1.371	102.1	744	0
1/18/2017	4:30:00	64543	12.67	-1.543	-0.4867111	1.237108	72.54269	1.21	101.3	744.3	0
1/18/2017	5:00:00	64544	12.66	-1.586	-0.3741376	0.6959918	72.97559	1.591	96.8	744.3	0
1/18/2017	5:30:00	64545	12.66	-1.417	-0.4204967	0.9235188	67.19457	1.81	97.4	745	0
1/18/2017	6:00:00	64546	12.65	-1.202	-0.4006243	1.14605	65.66728	1.316	100.3	745.3	0
1/18/2017	6:30:00	64547	12.64	-1.225	10.33043	1.017249	66.5513	1.313	102.5	745.6	0
1/18/2017	7:00:00	64548	12.68	-1.139	43.66249	1.09057	63.17934	1.836	95.2	746.3	0
1/18/2017	7:30:00	64549	12.91	-1.119	47.35893	0.8012993	61.62633	2.348	88.1	746.6	0
1/18/2017	8:00:00	64550	13.1	-1.159	51.58152	1.227172	59.3877	0.978	103	747	0
1/18/2017	8:30:00	64551	13.41	-0.479	275.7006	1.897866	55.79134	2.034	88.3	747.3	0
1/18/2017	9:00:00	64552	14.08	2.609	751.0834	3.754862	50.37724	2.002	83.3	747.8	0
1/18/2017	9:30:00	64553	14.03	5.051	854.6711	4.54836	49.19531	1.783	79.96	748.1	0
1/18/2017	10:00:00	64554	13.99	6.721	963.822	4.999022	49.20272	1.922	64.06	748	0
1/18/2017	10:30:00	64555	13.95	8.1	1052.255	6.645595	48.96535	1.091	39.18	747.9	0
1/18/2017	11:00:00	64556	13.91	8.79	1128.413	7.484767	48.84929	1.033	332.1	747.9	0
1/18/2017	11:30:00	64557	13.89	8.97	1189.06	7.580041	49.13857	1.64	310.3	747.9	0
1/18/2017	12:00:00	64558	13.88	10.13	1232.376	8.295527	50.60704	0.901	47.42	747.6	0
1/18/2017	12:30:00	64559	13.87	11.15	1253.896	8.753774	50.15155	1.158	337.4	747.3	0
1/18/2017	13:00:00	64560	13.87	11.36	1256.246	8.299303	50.41156	4.949	263.5	746.6	0
1/18/2017	13:30:00	64561	13.89	11.31	1264.834	7.940998	54.02915	6.263	260	745.6	0
1/18/2017	14:00:00	64562	13.91	11.47	1235.833	8.144295	59.29508	6.828	262.7	746	0
1/18/2017	14:30:00	64563	13.92	11.77	1188.104	8.289583	59.07969	6.949	262.8	745.3	0
1/18/2017	15:00:00	64564	13.93	12.09	1079.502	8.576701	56.78026	6.907	262.7	745	0
1/18/2017	15:30:00	64565	13.93	12.37	954.3196	8.771308	54.62137	6.405	260.8	744.3	0
1/18/2017	16:00:00	64566	13.94	12.46	829.97	8.867113	53.68616	6.663	260.9	743.8	0
1/18/2017	16:30:00	64567	13.95	12.37	692.9818	8.496076	56.23245	6.274	261.5	744	0
1/18/2017	17:00:00	64568	13.96	12.09	547.2405	8.224965	56.76242	5.031	250.2	744	0
1/18/2017	17:30:00	64569	13.97	11.77	398.2033	7.844922	62.2207	2.706	238	744.3	0
1/18/2017	18:00:00	64570	13.96	10.7	241.528	6.371356	70.75033	4.669	261.7	744.7	0
1/18/2017	18:30:00	64571	13.36	8.94	75.82967	5.805964	70.81512	2.179	257.8	745.3	0
1/18/2017	19:00:00	64572	13.26	6.59	4.129559	4.350955	75.30744	1.486	232.5	746	0
1/18/2017	19:30:00	64573	13.18	4.902	-0.595378	3.942451	66.53994	1.312	192	746.1	0
1/18/2017	20:00:00	64574	13.12	3.486	-0.5954907	3.121656	68.56749	1.125	117.2	746.8	0
1/18/2017	20:30:00	64575	13.06	2.652	-0.5955383	3.034452	67.60521	0.679	149.5	746.8	0
1/18/2017	21:00:00	64576	13.01	2.096	-0.5956225	2.515372	73.65848	0.944	118.3	747.2	0
1/18/2017	21:30:00	64577	12.96	1.565	-0.5957115	2.487273	74.88128	0.674	100.5	747.2	0
1/18/2017	22:00:00	64578	12.91	1.096	-0.4898292	2.304955	73.30701	1.101	91.1	747.5	0
1/18/2017	22:30:00	64579	12.87	0.797	-0.595811	2.066083	75.06297	1.071	98.5	747.8	0
1/18/2017	23:00:00	64580	12.83	0.585	-0.5958266	2.019887	77.86433	1.174	125.1	747.5	0
1/18/2017	23:30:00	64581	12.79	0.309	-0.579276	2.066483	76.49464	0.958	94.7	747.2	0
1/19/2017	0:00:00	64582	12.76	-0.118	-0.5958267	1.820306	75.87664	0.395	157.3	747	0
1/19/2017	0:30:00	64583	12.73	-0.416	-0.5958267	1.724559	81.30088	0.41	146.6	746.3	0
1/19/2017	1:00:00	64584	12.7	-0.734	-0.5097873	1.593494	76.2132	0.656	91.4	746	0
1/19/2017	1:30:00	64585	12.69	-0.479	-0.4535515	2.145131	72.27344	1.343	107.9	745.3	0
1/19/2017	2:00:00	64586	12.67	-0.224	-0.5958514	1.773522	74.96705	1.167	108.8	745	0
1/19/2017	2:30:00	64587	12.66	-0.095	-0.5958279	1.686735	73.95078	1.349	90	744.7	0
1/19/2017	3:00:00	64588	12.65	-0.032	-0.5958273	1.849464	76.49884	0.56	163.5	744.7	0
1/19/2017	3:30:00	64589	12.64	-0.118	-0.5958273	1.691275	73.31197	1.102	95.6	744.3	0
1/19/2017	4:00:00	64590	12.63	-0.373	-0.5958273	1.632616	73.27715	0.787	88.7	744.3	0
1/19/2017	4:30:00	64591	12.63	-0.777	-0.5958441	1.123169	84.33364	0.669	198.1	744.3	0
1/19/2017	5:00:00	64592	12.62	-1.182	-0.3807225	0.7849635	79.96878	1.168	89.3	744.3	0
1/19/2017	5:30:00	64593	12.62	-1.48	-0.5595498	0.9490567	74.07921	0.943	129.4	744.7	0
1/19/2017	6:00:00	64594	12.61	-1.46	-0.5628628	1.307779	74.11739	1.125	197.9	745	0
1/19/2017	6:30:00	64595	12.61	-1.715	6.913509	0.9998873	74.70621	0.672	122.7	745.3	0
1/19/2017	7:00:00	64596	12.61	-1.778	26.02609	0.937152	73.8779	0.81	188.1	745.6	0
1/19/2017	7:30:00	64597	12.7	-1.735	44.50989	1.184739	74.24757	0.328	172.6	746.3	0
1/19/2017	8:00:00	64598	13.02	-1.629	66.9422	0.9568377	74.0509	0.889	98.8	746.6	0
1/19/2017	8:30:00	64599	13.66	-0.712	275.1367	2.387904	66.36066	0.752	124.5	747	0
1/19/2017	9:00:00	64600	14.05	2.523	702.2667	3.583457	57.85205	2.022	80.3	747.2	0
1/19/2017	9:30:00	64601	14	5.268	814.8964	5.115429	54.324	1.48	75.04	747.4	0
1/19/2017	10:00:00	64602	13.97	6.656	928.6721	4.434562	61.27593	3.945	70.96	747.3	0
1/19/2017	10:30:00	64603	13.96	7.444	1080.763	4.612073	64.92102	5.121	70.22	747	0
1/19/2017	11:00:00	64604	13.96	7.663	1186.284	4.711996	65.41809	6.701	71.32	747.3	0
1/19/2017	11:30:00	64605	13.96	7.839	1266.372	4.675176	66.28893	6.739	64.4	746.6	0
1/19/2017	12:00:00	64606	13.96	8.19	1037.794	4.727788	67.04095	7.412	66.18	746.5	0
1/19/2017	12:30:00	64607	13.94	9.93	1200.681	7.222615	57.58693	2.155	60.93	746.5	0
1/19/2017	13:00:00	64608	13.9	11.56	858.5321	8.171888	60.45086	1.191	321.5	746	0
1/19/2017	13:30:00	64609	13.87	12.51	1056.928	8.158654	64.61162	1.888	280.1	745	0
1/19/2017	14:00:00	64610	13.85	13.49	1074.939	8.762501	62.28843	2.337	301.7	744.6	0
1/19/2017	14:30:00	64611	13.84	13.71	738.8295	8.862118	64.27433	1.409	278.6	743.5	0
1/19/2017	15:00:00	64612	13.86	10.27	133.8848	5.313298	86.54962	2.551	240.1	744	0.22
1/19/2017	15:30:00	64613	13.97	7.729	225.4856	4.138999	87.51373	1.232	184.1	743.7	0.06
1/19/2017	16:00:00	64614	14.03	7.028	298.6156	4.756227	83.30188	2.395	249.6	743.7	0
1/19/2017	16:30:00	64615	13.78	6.33	86.40578	3.881468	83.50175	1.254	260.7	743.7	0
1/19/2017	17:00:00	64616	13.39	5.571	39.78972	3.337154	86.4928	1.75	228.5	743.8	0
1/19/2017	17:30:00	64617	13.34	4.751	36.96282	2.926555	92.10036	0.952	224.1	744.2	0
1/19/2017	18:00:00	64618	13.38	4.342	46.30705	2.804997	93.58574	0.824	263.7	744.2	0
1/19/2017	18:30:00	64619	13.26	4.084	19.11624	2.779281	91.7784	0.489	207.6	744.8	0
1/19/2017	19:00:00	64620	13.19	3.506	2.712932	2.220132	97.88628	2.159	247.3	745.1	0
1/19/2017	19:30:00	64621	13.13	3.036	-0.5955389	2.068582	94.70403	1.198	244.7	745.5	0
1/19/2017	20:00:00	64622	13.07	2.587	-0.5955595	1.766764	93.31762	1.616	259.6	746.2	0.03
1/19/2017	20:30:00	64623	13.01	1.99	-0.5956459	1.269029	94.20811	3.415	78.51	745.9	0.1
1/19/2017	21:00:00	64624	12.96	1.778	-0.5957177	2.088862	90.27067	2.544	218.9	746.5	0
1/19/2017	21:30:00	64625	12.92	1.755	-0.5957251	1.287401	100.4916	0.904	239.8	746.9	0
1/19/2017	22:00:00	64626	12.88	1.606	-0.5957252	1.256379	100.666	1.304	74.93	746.9	0
1/19/2017	22:30:00	64627	12.83	1.565	-0.5957252	1.455746	99.627	2.316	242.9	746.9	0
1/19/2017	23:00:00	64628	12.79	1.606	-0.5957252	1.227138	100.7836	1.712	242.5	746.9	0
1/19/2017	23:30:00	64629	12.76	1.394	-0.5957274	0.7751051	101.1494	1.163	251.1	746.9	0
1/20/2017	0:00:00	64630	12.73	1.224	-0.5957404	0.9351354	100.6871	0.925	78.46	746.2	0
1/20/2017	0:30:00	64631	12.71	1.096	-0.5957822	1.012368	99.39034	0.338	346.3	745.9	0
1/20/2017	1:00:00	64632	12.69	1.181	-0.595822	1.090363	100.4703	1.126	214.7	744.9	0
1/20/2017	1:30:00	64633	12.67	1.245	-0.5958067	0.8439793	101.2012	0.498	72.78	744.7	0
1/20/2017	2:00:00	64634	12.66	1.202	-0.5957629	0.5914888	101.4819	1.372	78.54	744.3	0
1/20/2017	2:30:00	64635	12.65	1.096	-0.595803	0.7986276	100.7245	1.451	60.49	743.9	0
1/20/2017	3:00:00	64636	12.65	0.946	-0.5958218	0.9196377	98.56972	0.624	330.4	743.3	0
1/20/2017	3:30:00	64637	12.64	0.883	-0.5958267	0.8617854	99.93971	1.467	242.3	742.9	0
1/20/2017	4:00:00	64638	12.63	0.946	-0.5958267	0.6353981	101.1815	1.261	237.7	743.3	0
1/20/2017	4:30:00	64639	12.62	0.969	-0.5958267	0.5042674	101.5673	0.429	248.5	743.6	0
1/20/2017	5:00:00	64640	12.61	0.926	-0.5958232	0.4171332	101.7634	0.693	273.4	743.9	0
1/20/2017	5:30:00	64641	12.61	0.946	-0.595826	0.5922293	101.8374	1.062	259.1	743.9	0
1/20/2017	6:00:00	64642	12.6	0.903	-0.5958267	0.4861398	101.941	1.08	286.3	744.6	0
1/20/2017	6:30:00	64643	12.6	0.863	2.985754	0.4505275	102.0309	1.268	255.5	744.9	0
1/20/2017	7:00:00	64644	12.6	0.797	35.27956	0.315235	102.0826	1.938	77.47	745.2	0
1/20/2017	7:30:00	64645	13.04	0.863	100.7179	0.5566821	101.6816	4.009	68.85	745.6	0
1/20/2017	8:00:00	64646	14.15	1.308	161.2204	1.321295	95.14312	2.255	75.74	746.2	0
1/20/2017	8:30:00	64647	14.15	1.798	253.4406	1.432423	91.89184	2.678	68.85	746.5	0
1/20/2017	9:00:00	64648	14.15	3.057	429.9182	2.697649	82.05214	2.106	62.99	746.8	0
1/20/2017	9:30:00	64649	14.1	4.536	558.1352	3.468359	76.25377	3.705	60.33	746.8	0
1/20/2017	10:00:00	64650	14.09	4.471	681.2751	2.160992	81.74332	8.97	64.09	745.6	0
1/20/2017	10:30:00	64651	14.11	3.655	849.1328	1.565888	85.02157	12.43	64.36	744.7	0
1/20/2017	11:00:00	64652	14.13	3.165	1033.824	1.291069	86.07776	14.38	65.17	744.8	0
1/20/2017	11:30:00	64653	14.15	2.93	1119.089	1.361543	88.10018	11.98	69.93	745.6	0
1/20/2017	12:00:00	64654	14.14	3.4	1153.523	2.094879	84.70134	9.38	72.77	745.2	0
1/20/2017	12:30:00	64655	14.14	3.698	1265.736	1.977645	83.47792	8.09	66.47	745.5	0
1/20/2017	13:00:00	64656	14.13	3.827	699.4162	1.91679	83.96931	6.349	77.16	744.8	0
1/20/2017	13:30:00	64657	14.14	3.655	999.1176	1.512764	81.24513	10.97	70.53	743.8	0
1/20/2017	14:00:00	64658	14.14	4.622	1021.927	2.271605	75.53904	8.71	71.45	743.8	0
1/20/2017	14:30:00	64659	14.13	4.685	504.3577	1.905123	78.52433	9.37	52.32	743.5	0
1/20/2017	15:00:00	64660	14.14	4.213	564.4062	1.557946	77.60364	12.03	56.3	743.5	0
1/20/2017	15:30:00	64661	14.17	3.721	296.2723	1.297754	79.94782	9.25	53.17	743.2	0
1/20/2017	16:00:00	64662	14.11	3.122	162.2021	1.046079	81.52469	7.031	52.33	743.5	0
1/20/2017	16:30:00	64663	13.5	2.566	62.45554	0.8184588	84.39027	5.179	50.55	743.6	0
1/20/2017	17:00:00	64664	13.97	2.182	77.36217	0.4618796	88.83243	4.726	53.25	743.3	0
1/20/2017	17:30:00	64665	14.23	1.692	110.3069	0.01720905	91.79508	7.154	65.27	743.3	0
1/20/2017	18:00:00	64666	14.16	1.351	89.46787	0.1082088	89.53216	8.49	63.65	743.3	0
1/20/2017	18:30:00	64667	13.49	1.096	43.19794	0.4682897	84.04588	7.4	66.88	743.6	0
1/20/2017	19:00:00	64668	13.38	0.82	5.75284	0.8159474	79.86781	3.541	50.5	743.9	0
1/20/2017	19:30:00	64669	13.3	0.671	-0.5958267	0.5127718	82.96696	5.43	59.51	744.9	0
1/20/2017	20:00:00	64670	13.23	0.542	-0.5958267	0.2747416	85.57011	5.873	66.53	745.6	0
1/20/2017	20:30:00	64671	13.17	0.203	-0.5958267	0.3824089	82.09013	4.19	69.96	745.6	0
1/20/2017	21:00:00	64672	13.12	0.203	-0.5958267	0.6811898	81.16672	2.779	77.19	746.3	0
1/20/2017	21:30:00	64673	13.06	0.33	-0.5958267	0.6391828	79.1481	4.353	65.34	746.9	0
1/20/2017	22:00:00	64674	13.01	0.352	-0.5958267	0.7220618	78.93674	2.507	61.75	747.3	0
1/20/2017	22:30:00	64675	12.96	0.393	-0.5958267	0.640318	79.22928	3.613	59.23	747.6	0
1/20/2017	23:00:00	64676	12.92	0.352	-0.5958267	0.6671877	77.33876	4.322	47.6	747.6	0
1/20/2017	23:30:00	64677	12.87	0.436	-0.5958267	0.8662489	80.7843	1.984	347.8	747.6	0
1/21/2017	0:00:00	64678	12.84	0.352	-0.5958267	0.1996202	93.74052	1.298	288.9	747.3	0
1/21/2017	0:30:00	64679	12.8	0.203	-0.5958267	-0.2431589	98.43303	2.1	241	746.3	0
1/21/2017	1:00:00	64680	12.76	0.097	-0.5958267	0.2183533	79.46146	5.55	46.32	745.6	0
1/21/2017	1:30:00	64681	12.73	0.011	-0.5958267	0.3625406	65.93077	6.248	37.55	745.2	0
1/21/2017	2:00:00	64682	12.7	-0.158	-0.5958267	-0.08799699	69.69439	5.502	48.52	744.3	0
1/21/2017	2:30:00	64683	12.68	-0.5	-0.5958322	-0.1250325	64.9677	4.37	52.28	743.7	0
1/21/2017	3:00:00	64684	12.66	-0.373	-0.595862	0.7057774	58.20701	3.221	34.17	744	0
1/21/2017	3:30:00	64685	12.65	-0.032	-0.5958386	0.9068729	62.27898	3.845	33.67	743.7	0
1/21/2017	4:00:00	64686	12.64	0.223	-0.5958275	0.8513184	68.18481	3.26	37.79	743.7	0
